Img_Name,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10
imageee4411,0.0,2810.6697,3037.0935,4152.2056,0.0,3059.4617,0.0,2894.8015,2952.16,2858.0164
imageee2651,0.0,2404.8308,2613.783,3517.33,0.0,2561.752,0.0,2453.5808,2524.1733,2452.0366
imageee3377,0.0,3059.5054,3325.8625,4527.5386,0.0,3309.9685,0.0,3187.6472,3217.4358,3125.1074
imageee616,0.0,1713.2972,1811.2644,2486.096,0.0,1811.6754,0.0,1816.6915,1801.9703,1757.369
imageee4234,0.0,3127.3376,3356.1936,4559.991,0.0,3318.392,0.0,3271.29,3264.4905,3200.1575
imageee3647,0.0,2703.247,2914.834,3941.799,0.0,2871.8987,0.0,2877.1975,2839.2534,2764.2556
imageee492,0.0,2984.8599,3206.2236,4379.1104,0.0,3191.5632,0.0,3130.8745,3121.102,3041.75
imageee900,0.0,2186.252,2370.2852,3225.268,0.0,2369.2078,0.0,2270.3494,2271.1975,2218.0542
imageee4688,0.0,2692.8271,2920.521,3914.407,0.0,2877.0618,0.0,2819.6157,2784.9119,2714.1914
imageee2878,0.0,2178.648,2367.8018,3206.2378,0.0,2338.0356,0.0,2199.2603,2271.0364,2231.245
imageee4083,0.0,2443.5505,2613.4834,3540.4778,0.0,2602.2642,0.0,2601.0051,2546.2097,2473.3552
imageee2217,0.0,1528.4777,1640.9485,2245.611,0.0,1649.1649,0.0,1567.9263,1595.0072,1528.0669
imageee1147,0.0,2301.869,2453.6565,3359.5996,0.0,2433.262,0.0,2457.441,2398.5518,2341.883
imageee2425,0.0,2585.5828,2751.9614,3770.865,0.0,2751.7986,0.0,2714.849,2715.224,2633.7668
imageee3398,0.0,3439.034,3699.3142,5039.3384,0.0,3674.6934,0.0,3591.0215,3597.353,3500.871
imageee1814,0.0,2503.068,2706.637,3708.8445,0.0,2712.5757,0.0,2611.9373,2630.1445,2548.023
imageee952,0.0,2264.2788,2432.7488,3320.0317,0.0,2425.2917,0.0,2381.2627,2360.608,2314.1067
imageee1750,0.0,1907.946,2054.111,2766.6943,0.0,2084.3503,0.0,2092.6978,1972.0339,1949.7942
imageee1206,0.0,2837.5557,3054.5474,4132.5464,0.0,3031.2468,0.0,2966.0898,2960.3323,2888.1477
imageee35,0.0,2876.6157,3128.6392,4267.675,0.0,3109.9963,0.0,2936.735,3020.9468,2937.9695
imageee4927,0.0,1943.8134,2065.4688,2814.699,0.0,2057.055,0.0,1945.4033,2013.2281,1941.0856
imageee2877,0.0,3338.6086,3603.434,4902.876,0.0,3567.5732,0.0,3437.5854,3494.556,3410.4114
imageee4582,0.0,2647.5361,2861.9153,3906.9202,0.0,2847.0835,0.0,2794.2805,2783.2317,2699.3032
imageee2908,0.0,2525.2903,2692.4463,3684.6165,0.0,2709.903,0.0,2664.8958,2622.1765,2563.1401
imageee4771,0.0,2932.1045,3160.6294,4290.3477,0.0,3155.0872,0.0,3103.8496,3070.6255,2998.2634
imageee3341,0.0,2713.8406,2927.1475,3958.0017,0.0,2912.611,0.0,2841.2449,2836.1782,2749.707
imageee4235,0.0,2319.2878,2541.232,3422.0498,0.0,2531.2031,0.0,2470.2703,2438.388,2349.7244
imageee4183,0.0,3364.9402,3642.957,4897.3594,0.0,3593.2217,0.0,3513.6802,3523.9812,3419.0867
imageee2700,0.0,2838.8542,3058.9402,4147.032,0.0,3018.405,0.0,2988.8696,2977.6719,2889.288
imageee3886,0.0,1973.7982,2134.4578,2902.1028,0.0,2126.8489,0.0,2086.1577,2059.1042,2019.2805
imageee22,0.0,2763.3164,2971.7214,4033.6995,0.0,2955.3755,0.0,2919.7332,2903.3855,2831.6167
imageee2899,0.0,2770.1018,2997.2727,4045.4482,0.0,2973.7642,0.0,2860.3071,2900.2578,2806.2751
imageee1130,0.0,2081.6284,2259.2485,3079.3508,0.0,2247.9558,0.0,2149.6333,2191.285,2110.2632
imageee2100,0.0,1916.4158,2129.722,2877.6143,0.0,2118.1003,0.0,1953.9427,2015.4672,1941.591
imageee2926,0.0,2939.569,3142.8997,4282.547,0.0,3166.196,0.0,3154.526,3074.2947,2990.763
imageee3504,0.0,2860.661,3098.885,4190.544,0.0,3084.7083,0.0,2931.3977,2987.2354,2895.0508
imageee1669,0.0,2924.506,3136.2915,4303.4097,0.0,3152.6035,0.0,3050.4443,3062.2266,2990.3108
imageee4358,0.0,2616.7554,2858.7397,3882.3787,0.0,2846.4282,0.0,2608.396,2731.219,2660.6548
imageee214,0.0,2831.427,3047.083,4188.8247,0.0,3077.1702,0.0,2932.4175,2967.5208,2867.9917
imageee3266,0.0,2463.8855,2704.008,3656.764,0.0,2695.376,0.0,2449.9143,2561.684,2491.3884
imageee3805,0.0,2252.1077,2429.3044,3318.6643,0.0,2422.2656,0.0,2311.486,2359.0325,2298.861
imageee148,0.0,3469.8516,3742.1187,5074.5894,0.0,3691.0017,0.0,3564.3025,3614.6292,3518.889
imageee3449,0.0,3322.4827,3589.0315,4855.627,0.0,3557.5344,0.0,3557.2288,3480.658,3376.5107
imageee1633,0.0,1712.5066,1818.9044,2461.7197,0.0,1830.026,0.0,1805.4882,1766.6898,1721.317
imageee597,0.0,1954.0181,2123.522,2873.2756,0.0,2106.0447,0.0,2058.1184,2055.1047,1981.8083
imageee4,0.0,1453.907,1554.9591,2115.491,0.0,1534.9008,0.0,1512.6006,1510.1478,1498.0995
imageee1708,0.0,3376.1565,3630.8088,4952.608,0.0,3611.737,0.0,3521.6003,3539.036,3445.879
imageee2355,0.0,3422.2405,3684.632,5029.591,0.0,3666.2344,0.0,3538.8035,3579.7605,3468.8987
imageee2780,0.0,2362.246,2520.8245,3509.251,0.0,2572.3982,0.0,2499.515,2486.7563,2408.2654
imageee111,0.0,3149.726,3437.698,4661.0186,0.0,3429.0095,0.0,3254.5242,3308.477,3196.4265
imageee4229,0.0,3219.8708,3490.3357,4747.866,0.0,3482.8342,0.0,3295.2378,3358.3203,3277.1538
imageee4996,0.0,2447.9177,2639.9084,3595.9421,0.0,2629.9844,0.0,2567.489,2569.3464,2478.7874
imageee2570,0.0,2903.594,3125.7327,4278.7456,0.0,3118.2676,0.0,2945.605,3022.889,2938.2788
imageee2474,0.0,3424.6868,3677.2656,4995.074,0.0,3687.7886,0.0,3605.6218,3579.1716,3489.499
imageee4015,0.0,3190.9988,3430.116,4684.603,0.0,3423.0515,0.0,3329.513,3339.6287,3253.6965
imageee3605,0.0,1809.847,1908.9175,2678.4592,0.0,1936.4318,0.0,1869.7981,1926.1583,1839.8173
imageee4067,0.0,3113.5044,3356.6821,4536.9585,0.0,3336.1948,0.0,3214.5784,3253.438,3145.3398
imageee4321,0.0,2231.0935,2415.0737,3278.7188,0.0,2439.8003,0.0,2365.4666,2341.9788,2294.0195
imageee2812,0.0,2506.104,2711.007,3627.6086,0.0,2645.7617,0.0,2567.1062,2590.5452,2539.6758
imageee945,0.0,2429.454,2639.667,3582.103,0.0,2604.1448,0.0,2536.6758,2556.575,2484.5457
imageee2714,0.0,2027.9955,2174.276,2973.133,0.0,2179.23,0.0,2072.985,2134.2058,2053.7095
imageee2468,0.0,2124.372,2262.818,3072.6719,0.0,2248.9883,0.0,2247.313,2185.8235,2139.7517
imageee2295,0.0,1592.446,1699.0223,2357.9573,0.0,1720.8618,0.0,1603.5999,1696.9333,1630.5062
imageee4917,0.0,3304.5916,3557.9385,4811.566,0.0,3524.8582,0.0,3407.3672,3426.024,3360.418
imageee4223,0.0,3399.9998,3674.7788,4995.6763,0.0,3659.143,0.0,3471.5508,3542.0835,3456.907
imageee4607,0.0,2968.8413,3231.5898,4384.092,0.0,3222.1482,0.0,3116.281,3114.7512,3022.555
imageee1047,0.0,2383.004,2544.1462,3495.402,0.0,2566.3586,0.0,2480.6736,2507.1545,2409.5105
imageee1623,0.0,2763.613,2970.871,4041.4912,0.0,2957.0984,0.0,2877.9766,2884.8123,2807.2249
imageee2036,0.0,2833.3027,3034.6628,4163.444,0.0,3027.062,0.0,2912.7146,2990.7507,2877.113
imageee3576,0.0,2193.6885,2408.3984,3230.328,0.0,2398.7776,0.0,2307.76,2297.3933,2240.093
imageee1048,0.0,2782.0732,3005.6392,4082.8774,0.0,2997.2178,0.0,2852.5635,2900.9915,2810.5151
imageee4817,0.0,2872.4082,3091.843,4198.0806,0.0,3066.6902,0.0,2891.1555,2999.4934,2928.4802
imageee1103,0.0,3666.306,3947.6836,5341.9624,0.0,3918.6484,0.0,3885.9385,3825.9226,3747.5347
imageee586,0.0,2750.3586,2988.7058,4044.603,0.0,2961.2974,0.0,2868.228,2907.465,2809.2605
imageee777,0.0,2765.053,2941.6018,4017.564,0.0,2945.491,0.0,2891.1633,2870.1353,2813.2573
imageee180,0.0,2298.6196,2510.1943,3422.5625,0.0,2492.3633,0.0,2311.2466,2413.0579,2336.5293
imageee3586,0.0,3148.004,3388.7158,4608.662,0.0,3397.1646,0.0,3334.7578,3277.9248,3227.629
imageee299,0.0,2158.5693,2353.7134,3202.868,0.0,2365.9883,0.0,2246.539,2267.4355,2189.952
imageee3030,0.0,2934.2603,3153.0383,4264.485,0.0,3137.503,0.0,3176.811,3066.375,2991.4373
imageee336,0.0,2963.2585,3176.5095,4339.8936,0.0,3169.0247,0.0,3061.0288,3097.2632,3006.6284
imageee3088,0.0,2604.8398,2840.6233,3838.0645,0.0,2824.756,0.0,2726.6045,2724.1636,2637.813
imageee3587,0.0,2605.513,2795.1152,3809.9548,0.0,2802.7231,0.0,2685.3374,2715.712,2640.7087
imageee2905,0.0,3120.714,3352.7087,4586.0195,0.0,3360.3564,0.0,3230.1953,3260.7375,3165.4883
imageee1759,0.0,2652.7397,2830.8047,3880.3752,0.0,2834.1448,0.0,2764.3025,2754.9744,2697.79
imageee4405,0.0,2909.3794,3130.269,4246.2095,0.0,3120.8535,0.0,3050.063,3009.7095,2944.0354
imageee4009,0.0,2735.3762,2959.0671,4042.925,0.0,2958.9697,0.0,2847.7087,2862.07,2801.972
imageee2362,0.0,2736.8914,2973.5693,4050.6777,0.0,2942.7974,0.0,2815.358,2844.418,2784.5505
imageee3583,0.0,2060.354,2185.9004,2983.372,0.0,2197.4421,0.0,2181.5886,2152.7278,2081.1672
imageee4816,0.0,3398.795,3680.038,4996.2847,0.0,3659.754,0.0,3489.18,3544.6487,3441.8809
imageee3535,0.0,1127.582,1229.3073,1659.1927,0.0,1212.3405,0.0,1175.7538,1172.6503,1135.7891
imageee64,0.0,2334.126,2494.307,3422.8884,0.0,2471.819,0.0,2381.758,2447.3652,2388.2375
imageee2772,0.0,2441.3628,2609.5024,3558.374,0.0,2598.8677,0.0,2527.1736,2545.9504,2473.0088
imageee4750,0.0,3123.2827,3355.4097,4561.8647,0.0,3342.247,0.0,3279.838,3270.7021,3177.2935
imageee24,0.0,2406.6768,2591.397,3523.0054,0.0,2589.7632,0.0,2521.4336,2516.4739,2440.2488
imageee3882,0.0,3486.5308,3761.4822,5131.8276,0.0,3749.0364,0.0,3547.317,3647.6016,3538.4504
imageee3889,0.0,1786.0612,1933.6143,2638.5635,0.0,1894.7335,0.0,1883.6838,1898.6481,1840.3555
imageee776,0.0,2969.1301,3195.4639,4373.6826,0.0,3186.8723,0.0,3096.0757,3132.5674,3034.0593
imageee1689,0.0,3163.18,3358.547,4570.034,0.0,3373.5664,0.0,3382.6194,3287.092,3202.6685
imageee1355,0.0,2855.1748,3060.0999,4198.6626,0.0,3054.7957,0.0,2999.9841,3011.772,2915.1838
imageee579,0.0,2625.4785,2822.774,3850.6401,0.0,2819.3232,0.0,2761.3562,2759.879,2689.4373
imageee3317,0.0,4235.8037,4550.9834,6187.8926,0.0,4530.328,0.0,4445.4175,4422.915,4305.839
imageee2608,0.0,3133.7097,3386.154,4606.1504,0.0,3370.5022,0.0,3265.9841,3288.0942,3195.3652
imageee4204,0.0,2006.1327,2160.395,2962.7097,0.0,2165.2937,0.0,2059.4834,2085.144,2034.3331
imageee2667,0.0,2048.7903,2237.72,3010.4106,0.0,2230.1965,0.0,2079.174,2115.2139,2052.8853
imageee3098,0.0,2023.9493,2164.2424,3001.1018,0.0,2167.3508,0.0,2055.3098,2151.509,2070.4304
imageee2763,0.0,2845.293,3078.517,4169.313,0.0,3043.834,0.0,2883.4216,2957.2092,2865.874
imageee138,0.0,2718.569,2946.5483,4012.3135,0.0,2923.1394,0.0,2781.6636,2863.8472,2771.4983
imageee1923,0.0,3238.4382,3481.5667,4750.2886,0.0,3476.3552,0.0,3296.2573,3388.91,3295.0027
imageee3102,0.0,3382.6382,3652.381,5008.5244,0.0,3652.0544,0.0,3468.6255,3557.7566,3461.12
imageee2633,0.0,2564.49,2767.5186,3764.2869,0.0,2752.1624,0.0,2684.4917,2681.8975,2617.4243
imageee4704,0.0,2373.808,2509.1082,3469.9507,0.0,2557.1028,0.0,2499.1885,2482.4822,2385.704
imageee4258,0.0,2498.242,2666.4602,3674.5234,0.0,2685.967,0.0,2577.809,2622.6924,2551.522
imageee2478,0.0,2869.11,3071.8572,4205.346,0.0,3092.9966,0.0,2972.818,2998.0554,2913.3987
imageee3859,0.0,3233.7822,3479.761,4716.107,0.0,3463.6553,0.0,3407.2437,3361.6638,3296.3606
imageee4767,0.0,2298.3154,2478.5164,3351.275,0.0,2467.5483,0.0,2418.3872,2385.3066,2321.6235
imageee778,0.0,2056.042,2204.31,3009.3342,0.0,2201.1333,0.0,2185.6484,2151.6294,2096.6338
imageee4480,0.0,2811.875,3024.947,4126.0776,0.0,3021.1248,0.0,2996.118,2949.519,2862.931
imageee4821,0.0,2200.2783,2332.5698,3162.7385,0.0,2321.875,0.0,2331.2668,2314.2021,2260.498
imageee3786,0.0,2277.5059,2462.3987,3303.58,0.0,2428.6033,0.0,2320.6235,2356.0747,2315.821
imageee1123,0.0,2098.4624,2269.332,3063.8293,0.0,2244.6555,0.0,2183.3218,2193.7888,2137.1287
imageee3349,0.0,2457.6582,2623.2236,3569.1973,0.0,2597.1304,0.0,2528.429,2538.8596,2478.8987
imageee1826,0.0,2658.6667,2811.6257,3812.3228,0.0,2793.211,0.0,2807.815,2748.6316,2696.223
imageee485,0.0,3077.5083,3358.0078,4507.078,0.0,3287.2893,0.0,3172.9202,3216.9758,3134.974
imageee444,0.0,2525.22,2708.3518,3655.4106,0.0,2677.72,0.0,2678.696,2624.9993,2557.3535
imageee240,0.0,2162.8066,2360.5757,3207.989,0.0,2346.8916,0.0,2209.8152,2256.7905,2200.8796
imageee320,0.0,1880.473,2031.4983,2785.3096,0.0,2033.7751,0.0,1971.3882,2002.9385,1939.2878
imageee3233,0.0,2910.1848,3149.2532,4284.195,0.0,3125.652,0.0,3011.852,3059.27,2978.2986
imageee1966,0.0,2819.9639,3043.7524,4115.841,0.0,3011.217,0.0,2942.6462,2939.4019,2857.5266
imageee3145,0.0,2149.9084,2356.8484,3191.7893,0.0,2339.7288,0.0,2178.0254,2244.4546,2171.855
imageee4805,0.0,2652.2612,2879.2898,3919.682,0.0,2861.4224,0.0,2683.755,2766.9077,2676.4507
imageee3373,0.0,2808.0957,3025.3228,4082.6377,0.0,3023.0085,0.0,2909.4465,2913.9736,2824.9011
imageee3800,0.0,2943.5562,3166.7783,4286.865,0.0,3155.7073,0.0,3117.0715,3053.4587,2982.6313
imageee2184,0.0,2975.1335,3233.9595,4361.9795,0.0,3178.749,0.0,3147.9165,3132.3728,3043.575
imageee1740,0.0,2589.8296,2776.8545,3794.8406,0.0,2774.2166,0.0,2742.1978,2722.7825,2626.0413
imageee1080,0.0,3744.503,4020.773,5489.737,0.0,4027.2837,0.0,3947.8313,3922.0386,3820.0361
imageee2981,0.0,2969.5989,3184.214,4335.1157,0.0,3162.387,0.0,3090.0095,3121.2417,3027.006
imageee2727,0.0,2779.0093,2994.4717,4034.1987,0.0,2955.1775,0.0,2894.0564,2884.405,2834.167
imageee4553,0.0,2619.295,2808.806,3771.0635,0.0,2791.3708,0.0,2761.9558,2711.0964,2641.1038
imageee1574,0.0,2121.2983,2286.4204,3130.362,0.0,2285.2615,0.0,2238.6733,2219.7783,2145.6921
imageee1523,0.0,2338.8037,2501.2957,3474.9539,0.0,2525.7551,0.0,2388.8027,2471.069,2403.085
imageee395,0.0,2677.3274,2865.6592,3877.612,0.0,2849.949,0.0,2866.3352,2780.403,2704.9695
imageee4944,0.0,2736.4934,2930.9421,3953.2192,0.0,2906.2234,0.0,2836.0332,2829.2524,2754.8218
imageee4973,0.0,2747.7883,3000.2473,4102.181,0.0,2963.4255,0.0,2714.215,2888.7048,2836.0764
imageee32,0.0,3141.3674,3382.6213,4581.8594,0.0,3366.0054,0.0,3282.0496,3273.7258,3181.909
imageee3945,0.0,2938.3843,3164.9602,4305.873,0.0,3156.463,0.0,3037.1138,3059.8506,2975.3188
imageee371,0.0,3019.27,3236.942,4414.8833,0.0,3217.739,0.0,3162.6013,3150.696,3062.1123
imageee2999,0.0,3200.2205,3466.0205,4708.277,0.0,3445.486,0.0,3333.9692,3367.8833,3285.3223
imageee3052,0.0,3095.5862,3367.8213,4555.624,0.0,3327.156,0.0,3236.4067,3242.0361,3157.3171
imageee4443,0.0,2886.9246,3060.401,4190.9824,0.0,3071.0837,0.0,3010.1028,2989.9297,2899.4026
imageee720,0.0,2825.8682,3027.724,4119.6704,0.0,3033.0535,0.0,2980.4912,2948.8691,2851.415
imageee449,0.0,3363.552,3613.5654,4915.0312,0.0,3599.0574,0.0,3526.5374,3512.6677,3412.6265
imageee2660,0.0,2683.563,2863.686,3950.9797,0.0,2923.876,0.0,2843.1138,2783.3894,2737.599
imageee2448,0.0,3025.2595,3260.369,4442.8145,0.0,3263.096,0.0,3127.6309,3171.6743,3040.8909
imageee3055,0.0,2570.8318,2788.6948,3804.706,0.0,2788.906,0.0,2665.4707,2723.1807,2571.8604
imageee3066,0.0,2253.3936,2429.1577,3296.117,0.0,2425.9768,0.0,2389.305,2350.9097,2294.7915
imageee1760,0.0,3035.8357,3275.1255,4457.0464,0.0,3266.0962,0.0,3179.0422,3172.2866,3097.5442
imageee1768,0.0,2360.5386,2569.8088,3465.3901,0.0,2539.6912,0.0,2495.452,2479.909,2388.9536
imageee4689,0.0,2558.8687,2765.7354,3751.3362,0.0,2732.6753,0.0,2650.263,2683.508,2575.7317
imageee2442,0.0,2854.2825,3089.4573,4214.8315,0.0,3054.5984,0.0,2870.2856,2982.3342,2907.62
imageee2372,0.0,2829.9172,3058.759,4144.885,0.0,3031.0212,0.0,2988.3877,2975.093,2903.287
imageee4118,0.0,2917.6997,3164.103,4305.219,0.0,3137.4944,0.0,2904.5972,3030.378,2971.0566
imageee2560,0.0,2548.5093,2718.6958,3699.3596,0.0,2729.9229,0.0,2697.12,2650.657,2593.6816
imageee1762,0.0,3501.0986,3786.8818,5189.0723,0.0,3794.8855,0.0,3635.8665,3676.8748,3569.3933
imageee1179,0.0,2178.6816,2320.2788,3144.6855,0.0,2319.517,0.0,2383.4836,2273.7366,2209.4172
imageee1388,0.0,3347.859,3612.4602,4951.927,0.0,3610.3882,0.0,3492.0234,3525.0361,3426.103
imageee4929,0.0,2501.0635,2711.4058,3645.123,0.0,2661.051,0.0,2600.4878,2619.7559,2532.5845
imageee1748,0.0,2171.7559,2383.146,3222.3494,0.0,2385.2246,0.0,2211.6206,2264.121,2199.765
imageee3286,0.0,3437.7363,3704.874,5071.511,0.0,3700.3096,0.0,3549.6643,3618.1292,3517.3572
imageee2238,0.0,2944.7656,3223.7415,4353.4,0.0,3188.128,0.0,3126.41,3101.3513,3015.334
imageee2237,0.0,3392.7158,3656.9385,4952.9707,0.0,3599.9292,0.0,3532.7834,3541.4045,3448.5164
imageee3171,0.0,2931.558,3161.062,4293.165,0.0,3148.8652,0.0,3065.6794,3066.012,2980.347
imageee1083,0.0,2678.478,2912.9468,3929.0396,0.0,2884.1438,0.0,2853.6377,2827.876,2742.7727
imageee1084,0.0,2500.8862,2686.1562,3655.8213,0.0,2668.798,0.0,2596.9612,2616.4143,2548.4604
imageee155,0.0,2900.5762,3122.4941,4265.234,0.0,3107.9602,0.0,2992.5212,3051.8103,2962.958
imageee4871,0.0,3350.8901,3598.238,4880.62,0.0,3587.9062,0.0,3553.7302,3493.656,3392.6023
imageee4447,0.0,2250.9294,2438.6885,3326.7112,0.0,2426.6213,0.0,2308.042,2377.1055,2292.9883
imageee1065,0.0,2690.714,2876.792,3888.881,0.0,2882.4856,0.0,2899.533,2799.1528,2732.218
imageee398,0.0,2944.194,3181.4841,4303.5796,0.0,3148.5562,0.0,3093.6018,3071.4966,2999.7615
imageee3148,0.0,3189.7324,3441.7898,4667.9604,0.0,3429.987,0.0,3310.7336,3338.1926,3236.4177
imageee3742,0.0,2561.7969,2737.1882,3732.7227,0.0,2736.5586,0.0,2780.0332,2692.1611,2650.2627
imageee3734,0.0,2199.8618,2376.712,3272.6858,0.0,2359.2139,0.0,2233.9177,2314.6846,2243.032
imageee894,0.0,3282.6555,3509.254,4797.378,0.0,3528.5994,0.0,3464.447,3451.701,3323.9673
imageee515,0.0,1776.6588,1928.7924,2589.0674,0.0,1911.3926,0.0,1956.3425,1855.4319,1795.095
imageee1069,0.0,2847.7625,3092.2146,4229.2056,0.0,3109.364,0.0,2970.7554,3037.137,2922.2295
imageee3603,0.0,2945.2017,3141.0103,4291.2695,0.0,3126.241,0.0,3021.7112,3075.2363,2993.0212
imageee2940,0.0,3153.336,3389.662,4610.557,0.0,3363.197,0.0,3322.7039,3307.9653,3204.5527
imageee1535,0.0,2540.5527,2740.1904,3706.4392,0.0,2711.639,0.0,2685.9448,2649.3352,2616.783
imageee2408,0.0,2287.1296,2500.2065,3349.9983,0.0,2475.6655,0.0,2350.6262,2390.9714,2318.2097
imageee4670,0.0,3366.8174,3591.9897,4938.309,0.0,3592.233,0.0,3467.1396,3502.3625,3428.4487
imageee2630,0.0,2772.9678,2968.33,4042.183,0.0,2982.7937,0.0,2875.6838,2886.3533,2804.19
imageee2673,0.0,2322.3801,2540.3684,3440.0564,0.0,2531.3489,0.0,2404.5017,2435.6184,2346.4597
imageee4001,0.0,1578.2865,1686.171,2312.1287,0.0,1671.5913,0.0,1671.925,1669.983,1608.8287
imageee2852,0.0,1957.924,2144.6116,2898.2664,0.0,2155.0032,0.0,2008.3588,2051.115,1981.347
imageee2074,0.0,1539.9785,1682.5596,2258.905,0.0,1667.6897,0.0,1564.681,1617.7391,1567.9637
imageee1196,0.0,2434.0654,2656.515,3580.1,0.0,2639.0957,0.0,2528.9734,2543.8525,2497.6118
imageee2221,0.0,3001.9314,3245.3706,4415.3384,0.0,3223.4421,0.0,3129.1938,3160.4158,3071.0005
imageee2341,0.0,3470.7795,3753.4937,5083.8936,0.0,3754.427,0.0,3558.1702,3601.4453,3508.767
imageee1641,0.0,2221.2224,2354.0552,3273.029,0.0,2384.375,0.0,2232.509,2306.8745,2267.7122
imageee2337,0.0,2344.0725,2527.1787,3445.2988,0.0,2526.2542,0.0,2403.3188,2448.3574,2386.1562
imageee3938,0.0,2979.7434,3212.36,4385.4717,0.0,3196.0786,0.0,3106.7356,3140.9802,3065.0747
imageee2022,0.0,3071.3865,3308.698,4500.9146,0.0,3290.307,0.0,3268.1343,3231.897,3144.0415
imageee3662,0.0,2559.7622,2736.0393,3718.5168,0.0,2719.3845,0.0,2715.5264,2683.8057,2609.167
imageee254,0.0,3208.1624,3468.0718,4706.6,0.0,3459.0198,0.0,3313.0146,3363.0288,3243.2983
imageee1849,0.0,3043.7197,3271.1045,4474.9463,0.0,3272.7578,0.0,3160.6724,3194.651,3102.516
imageee1233,0.0,3075.0217,3316.1084,4495.0786,0.0,3322.6348,0.0,3267.746,3212.721,3129.3506
imageee2631,0.0,3563.5393,3860.7683,5202.739,0.0,3793.896,0.0,3786.5498,3721.3433,3615.0618
imageee1687,0.0,2285.781,2468.6187,3330.9668,0.0,2394.7366,0.0,2353.9907,2391.026,2338.4888
imageee3413,0.0,3003.475,3238.7224,4428.543,0.0,3242.3413,0.0,3037.535,3132.3271,3057.0017
imageee2809,0.0,2727.1697,2929.135,3995.26,0.0,2916.1782,0.0,2868.3303,2870.991,2782.7224
imageee4398,0.0,1095.7286,1156.7839,1531.359,0.0,1134.4916,0.0,1265.2262,1139.9456,1104.5942
imageee3984,0.0,2372.957,2587.5361,3501.3284,0.0,2570.9856,0.0,2458.6914,2489.5083,2415.9587
imageee4047,0.0,1010.095,1096.4865,1483.681,0.0,1065.5052,0.0,1006.9141,1077.9424,1036.1572
imageee4575,0.0,2480.722,2723.2654,3723.5,0.0,2763.4802,0.0,2604.7468,2623.6313,2548.7512
imageee4313,0.0,1718.5013,1830.8522,2513.733,0.0,1860.5233,0.0,1807.059,1789.2823,1729.6758
imageee3735,0.0,2231.6187,2379.5522,3238.893,0.0,2408.2146,0.0,2389.8826,2314.0103,2285.1733
imageee3353,0.0,2652.942,2875.3606,3912.6047,0.0,2858.783,0.0,2772.9502,2766.1753,2710.329
imageee2089,0.0,1922.528,2033.205,2750.935,0.0,2049.209,0.0,2109.8906,1992.4279,1986.2075
imageee2820,0.0,3041.414,3302.2368,4474.276,0.0,3293.1838,0.0,3121.1135,3175.9988,3084.8452
imageee4728,0.0,2634.1372,2845.351,3868.6365,0.0,2863.3574,0.0,2750.5352,2747.776,2665.9124
imageee1214,0.0,2369.804,2590.1045,3510.7388,0.0,2584.298,0.0,2452.5916,2510.1182,2415.6765
imageee15,0.0,3006.873,3228.3635,4397.7075,0.0,3210.531,0.0,3146.4185,3157.6199,3084.8289
imageee4769,0.0,2834.0935,3058.8684,4193.8804,0.0,3076.3643,0.0,2953.1208,2978.576,2872.958
imageee1781,0.0,2992.0151,3251.375,4427.0405,0.0,3232.8635,0.0,3178.1702,3168.0251,3067.965
imageee469,0.0,2326.7593,2484.762,3441.337,0.0,2501.411,0.0,2375.369,2444.228,2359.5576
imageee2744,0.0,3126.5198,3381.101,4602.478,0.0,3369.1013,0.0,3294.2236,3284.8035,3178.0242
imageee4032,0.0,2481.975,2662.2268,3599.4683,0.0,2644.5042,0.0,2617.9597,2579.8826,2520.0186
imageee2914,0.0,2609.0986,2826.6958,3838.2742,0.0,2800.6396,0.0,2772.2021,2730.0356,2667.6362
imageee3239,0.0,2322.3308,2474.6025,3375.3416,0.0,2442.6455,0.0,2440.3965,2422.423,2363.9736
imageee4833,0.0,3410.0889,3688.6956,5022.352,0.0,3642.5176,0.0,3575.3528,3568.3665,3494.6577
imageee3402,0.0,2162.078,2301.597,3163.8777,0.0,2299.0322,0.0,2297.5679,2259.8337,2203.5457
imageee526,0.0,2669.236,2847.6465,3895.6055,0.0,2835.8708,0.0,2741.4548,2783.2104,2717.6633
imageee1986,0.0,2816.8918,3049.3389,4143.7246,0.0,3039.6267,0.0,2922.3481,2952.0085,2858.8923
imageee1993,0.0,2675.4138,2882.1592,3942.2908,0.0,2867.6794,0.0,2737.7239,2810.0012,2720.102
imageee4162,0.0,3173.282,3440.405,4644.1675,0.0,3385.624,0.0,3304.8647,3308.9753,3235.5493
imageee1940,0.0,2847.069,2984.9504,4144.66,0.0,2996.6953,0.0,2951.0815,3005.5417,2890.2427
imageee1756,0.0,2651.957,2819.4458,3847.1152,0.0,2808.6125,0.0,2770.8643,2775.3108,2692.9792
imageee1476,0.0,2719.071,2941.7817,3967.7615,0.0,2883.6758,0.0,2721.5505,2827.9036,2784.7358
imageee487,0.0,3052.379,3317.206,4514.765,0.0,3338.2468,0.0,3163.7969,3226.0403,3108.0771
imageee4005,0.0,3317.0986,3544.4802,4798.862,0.0,3523.7676,0.0,3547.5647,3453.0867,3375.4753
imageee2242,0.0,3219.5835,3469.315,4716.479,0.0,3450.9954,0.0,3339.696,3362.3728,3281.3633
imageee2444,0.0,2582.312,2753.8123,3742.6938,0.0,2743.0916,0.0,2821.1575,2660.5686,2632.9993
